index,item_id,source,notes,location,value,inventory_date,title,series,type,date_year,medium,signatures_and_writing,condition,category,height,width,depth,size_notes,dimensions,file1,file2,file3,file4,file5,url1,url2,url3,url4,url5
507,AT.P.1138,Aldo foundation,"""1692"" on verso","Rack 15, Shelf 3",,12/09/2014,,,,n.d.,Duco and sand on paper,,tear to edge,Painting,26,26,,,,"remote:AT.P.1138.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1138_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1138.jpg?alt=media&token=0ecaf9d2-eb0c-4132-befa-23baafef1744,,,,
508,AT.P.1139,Aldo foundation,"""2419"" ""[arrow] on verso","Rack 15, Shelf 3",,12/09/2014,,,,n.d.,Duco and sand on paper,,,Painting,26,26,,,,"remote:AT.P.1139.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1139_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1139.jpg?alt=media&token=31e8b3b7-2cec-4907-b544-a44ead2025de,,,,
509,AT.P.1140,Aldo foundation,"""Aldo Tambellini April 8 64"" on recto, tear as part of painting, ""1667"" on verso","Rack 15, Shelf 3",,12/09/2014,,,,1964,Duco and sand on paper,Aldo Tambellini,,Painting,26,26,,,,"remote:AT.P.1140.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1140_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1140.jpg?alt=media&token=53bba927-fb90-4311-a61a-19c0c9a98979,,,,
510,AT.P.1141,Aldo foundation,"""1632"" on verso
Gifted to Paul Tambellini",Shipping box 1,8000,12/09/2014,,,,n.d.,Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.1141.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1141_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1141.jpg?alt=media&token=a6c557d9-c09b-4411-a5bc-a520e35a405d,,,,
511,AT.P.1142,Aldo foundation,"""1630"" on verso
Gifted to Paul Tambellini",Shipping box 1,8000,12/09/2014,,,,n.d.,Duco on paper,,piece of newsprint stuck to front,Painting,17.5,17.5,,,,"remote:AT.P.1142.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1142_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1142.jpg?alt=media&token=244b0f09-ec48-4a7a-a135-79ac73c1e974,,,,
512,AT.P.1143,Aldo foundation,"""1794"" ""Nov 22 63"" on verso
Gifted to Paul Tambellini",Shipping box 1,8000,12/09/2014,,,,1963,Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.1143.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1143_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1143.jpg?alt=media&token=f62745ba-2018-4d8d-9e9b-364a27b3a86b,,,,
513,AT.P.1144,Aldo foundation,"""1637"" on verso","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.1144.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1144_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1144.jpg?alt=media&token=68d36859-c6b4-45d0-a26f-7dc4453a80fb,,,,
514,AT.P.1145,Aldo foundation,"""Aug 25 / I AT 63"" on recto, backing sheet","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on rice paper,AT,,Painting,21.5,21.5,,,,"remote:AT.P.1145.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1145_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1145.jpg?alt=media&token=03ffba42-5538-4259-b5a7-5c17ad45b480,,,,
515,AT.P.1146,Aldo foundation,"""Aug 25 / II AT 63""x2 and ""AT 63"" on recto, backing sheet","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on rice paper,AT,,Painting,21.5,21.5,,,,"remote:AT.P.1146.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1146_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1146.jpg?alt=media&token=b9be0161-ecbe-49a2-ba07-d0c89d756566,,,,
516,AT.P.1147,Aldo foundation,"""Aug 25 III AT 63"" on recto, some tears and a larger chip, backing sheet","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on rice paper,AT,,Painting,21.5,21.5,,,,"remote:AT.P.1147.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1147_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1147.jpg?alt=media&token=55cf5923-6de9-4082-91b3-dfb0e23bf085,,,,
517,AT.P.1148,Aldo foundation,"""AT 63"" on recto","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on rice paper,AT,,Painting,21.5,21.5,,,,"remote:AT.P.1148.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1148_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1148.jpg?alt=media&token=729f4268-cfdd-4d5c-89c3-6973e258ed59,,,,
2566,AT.P.1149,Anna,Anna,"Rack 15, Shelf 3",,12/09/2014,Sketchbook Desctruction,,,n.d.,Oil on paper,,pinholes in corners,Painting,18,23.5,,,,"remote:AT.P.1149.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1149_8.jpg",,,,,,,,,
518,AT.P.1150,Aldo foundation,"""I A Tambellini Aug 15 63"" on recto","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1150.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1150_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1150.jpg?alt=media&token=83778b1e-95e3-4a70-a571-34b892aee8b7,,,,
519,AT.P.1151,Aldo foundation,"""Aug 15 II A Tambellini 63"" on recto","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1151.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1151_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1151.jpg?alt=media&token=bacdc456-f284-443b-a9c7-76de5705f125,,,,
520,AT.P.1152,Aldo foundation,"""III A Tambellini Aug 15 63"" on recto","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1152.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1152_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1152.jpg?alt=media&token=24196d39-d4bd-42f1-8871-408363106c67,,,,
521,AT.P.1153,Aldo foundation,"""Aug 15 / VI A Tambellini 63"" on recto","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1153.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1153_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1153.jpg?alt=media&token=e241266f-3f13-4ae9-878b-d9e003e81612,,,,
522,AT.P.1154,Aldo foundation,"""Aug 30 I"" on recto","Rack 15, Shelf 3",,12/09/2014,,,,n.d.,Duco on paper,,,Painting,20,20,,,,"remote:AT.P.1154.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1154_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1154.jpg?alt=media&token=759a70bc-29d6-43fa-b5b7-03baf1dd096e,,,,
523,AT.P.1155,Aldo foundation,"""II Aug 30 63"" on recto","Rack 15, Shelf 3",,12/09/2014,,,,1963,Duco on paper,,,Painting,20,20,,,,"remote:AT.P.1155.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1155_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1155.jpg?alt=media&token=cdc2fd44-f605-454c-bd0b-a47d523d241c,,,,
524,AT.P.1156,Aldo foundation,"""Aug 30 III"" on recto","Rack 15, Shelf 3",,12/09/2014,,,,n.d.,Duco on paper,,,Painting,20,20,,,,"remote:AT.P.1156.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1156_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1156.jpg?alt=media&token=234dfc48-2897-4c69-8397-22b8030e53b3,,,,
525,AT.P.1157,Aldo foundation,"""'63 Aug 30 IV""x2 on recto","Rack 15, Shelf 3",,12/09/2014,,,,n.d.,Duco on paper,,,Painting,20,20,,,,"remote:AT.P.1157.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1157_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1157.jpg?alt=media&token=61f74fd6-c037-4e5c-a033-dfe3c2e57517,,,,
526,AT.P.1158,Aldo foundation,"""I A Tambellini Aug 22 '63"" on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1158.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1158_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1158.jpg?alt=media&token=33c0aa2f-ecf5-4a2f-a5d4-206ece77bee3,,,,
527,AT.P.1159,Aldo foundation,"""II A Tambellini Aug 22 '63""x2 on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1159.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1159_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1159.jpg?alt=media&token=3c68bf41-671c-4e0e-b0cc-a8fb550762b4,,,,
528,AT.P.1160,Aldo foundation,"""III A Tambellini Aug 22 '63"" on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1160.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1160_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1160.jpg?alt=media&token=0ec12a04-adb3-4beb-aaa0-8c62a9f07bea,,,,
529,AT.P.1161,Aldo foundation,"""VI A Tambellini Aug 22 '63"" on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1161.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1161_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1161.jpg?alt=media&token=f16ecab4-450b-4c90-ae4f-55ec1c3cf2f8,,,,
530,AT.P.1162,Aldo foundation,"""I Aug 22 A Tambellini '63"" on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1162.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1162_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1162.jpg?alt=media&token=7dbd1a40-27e6-49b1-b42a-8a26148fa5f8,,,,
531,AT.P.1163,Aldo foundation,"""II A Tambellini Aug 22 '63"" on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1163.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1163_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1163.jpg?alt=media&token=87f4ddc2-1fd4-4a71-a940-f1d41e10ba01,,,,
532,AT.P.1164,Aldo foundation,"""Aug 22 III A Tambellini '63"" on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1164.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1164_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1164.jpg?alt=media&token=fb89aa62-e57c-498d-908a-2478e7fd3a54,,,,
533,AT.P.1165,Aldo foundation,"""Aug 22 VI A Tambellini '63"" on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco on paper,A Tambellini,,Painting,23,23,,,,"remote:AT.P.1165.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1165_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1165.jpg?alt=media&token=ee383a13-a8bd-4107-bf88-a011a6455570,,,,
534,AT.P.1166,Aldo foundation,"""V AT '63""x2 on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco on paper,AT,,Painting,23,23,,,,"remote:AT.P.1166.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1166_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1166.jpg?alt=media&token=20fe5c89-9919-48af-b983-d992d4d07e49,,,,
535,AT.P.1167,Aldo foundation,"""1536"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,n.d.,Pastel on paper,,,Painting,13.75,17,,,,"remote:AT.P.1167.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1167_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1167.jpg?alt=media&token=eb9d767e-483b-4392-ae3d-c3f33c349e0d,,,,
536,AT.P.1168,Aldo foundation,"""AT March 23 '63"" on recto, ""1520"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco and oil stick on paper,AT,,Painting,13.75,17,,,,"remote:AT.P.1168.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1168_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1168.jpg?alt=media&token=faec6957-1573-4298-a8e4-457a6e9dc7b7,,,,
537,AT.P.1169,Aldo foundation,"""AT March 23/63"" on recto, ""1522"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco and oil stick on paper,AT,,Painting,13.75,17,,,,"remote:AT.P.1169.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1169_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1169.jpg?alt=media&token=4b795fd3-e63a-40ed-ab11-4c598870e913,,,,
538,AT.P.1170,Aldo foundation,"""1523"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,n.d.,Oil on paper,,,Painting,13.75,17,,,,"remote:AT.P.1170.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1170_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1170.jpg?alt=media&token=c6de28f6-2885-4530-be2b-bba1ec434301,,,,
539,AT.P.1171,Aldo foundation,"""63"" ""March 23 63"" ""1529"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,1963,Duco and oil stick on paper,,,Painting,13.75,17,,,,"remote:AT.P.1171.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1171_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1171.jpg?alt=media&token=364bdfee-acb1-4e1d-a5cd-6fea43acc52c,,,,
540,AT.P.1172,Aldo foundation,"""1534"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,n.d.,Pastel on paper,,,Painting,13.75,17,,,,"remote:AT.P.1172.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1172_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1172.jpg?alt=media&token=e88ce805-d062-416b-bf8b-66981e31ede5,,,,
541,AT.P.1173,Aldo foundation,"""1537"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,n.d.,Pastel on paper,,,Painting,13,,,,,"remote:AT.P.1173.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1173_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1173.jpg?alt=media&token=263f4f93-e0a9-4920-9abb-d952918586db,,,,
542,AT.P.1174,Aldo foundation,"""1535"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,n.d.,Pastel on paper,,,Painting,13,,,,,"remote:AT.P.1174.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1174_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1174.jpg?alt=media&token=7c9e7bc6-2697-43c9-bcf8-5bbf7887bdd7,,,,
543,AT.P.1175,Aldo foundation,"""Aug 30 AT 63"" on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Ink on paper,AT,,Painting,20,20,,,,"remote:AT.P.1175.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1175_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1175.jpg?alt=media&token=9436a444-4746-423e-8666-25b166905aa1,,,,
544,AT.P.1176,Aldo foundation,"""Aug 30 '63"" on recto","Rack 15, Shelf 4",,12/09/2014,,,,1963,Ink on paper,,,Painting,20,20,,,,"remote:AT.P.1176.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1176_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1176.jpg?alt=media&token=c7540fe1-8155-443f-8e94-6de4577e0c7e,,,,
545,AT.P.1177,Aldo foundation,"""Aug 30/63"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,1963,Ink on paper,,,Painting,20,20,,,,"remote:AT.P.1177.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1177_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1177.jpg?alt=media&token=a7f9ea72-a2a3-49b5-8f11-42ea5fb6a902,,,,
546,AT.P.1178,Aldo foundation,"""Aug 30/63"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,1963,Ink on paper,,,Painting,20,20,,,,,,,,,,,,,
547,AT.P.1179,Aldo foundation,"""II"" ""Sept 6 AT 1962"" on recto, ""2"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,1962,Oil stick on paper,,,Painting,14.25,22.5,,,,"remote:AT.P.1179.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1179_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1179.jpg?alt=media&token=e4a9456c-8c46-42d4-98f1-b40424eed993,,,,
548,AT.P.1180,Aldo foundation,"""I"" ""AT Sept 6 62"" on recto, ""(1)"" on verso","Rack 15, Shelf 4",,12/09/2014,,,,1962,Oil stick on paper,,,Painting,14.25,22.5,,,,"remote:AT.P.1180.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1180_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1180.jpg?alt=media&token=523b2a65-0b93-4344-b2cc-3e4397d14a28,,,,
549,AT.P.1181,Aldo foundation,"""I A Tambellini Aug 22 63"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,1963,Duco and gouache on paper,A Tambellini,,Painting,20,20,,,,"remote:AT.P.1181.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1181_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1181.jpg?alt=media&token=2cc6031e-c42d-4a5e-a791-35aca2445850,,,,
550,AT.P.1182,Aldo foundation,"""II Aug 22-63 Aldo Tambellini"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,1963,Duco on paper,Aldo Tambellini,,Painting,20,20,,,,"remote:AT.P.1182.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1182_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1182.jpg?alt=media&token=d88b43a2-d627-42b1-a661-189d928cee05,,,,
551,AT.P.1183,Aldo foundation,"""Aug 29 '63"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,1963,Duco on paper,,,Painting,23,23,,,,"remote:AT.P.1183.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1183_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1183.jpg?alt=media&token=ef6999ad-dcdf-466d-a43d-fb5d6f2d8297,,,,
552,AT.P.1184,Aldo foundation,"""Aug 29 '63"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,1963,Duco on paper,,,Painting,23,23,,,,"remote:AT.P.1184.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1184_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1184.jpg?alt=media&token=db90c481-5cd5-425b-9936-21df5a71e38a,,,,
553,AT.P.1185,Aldo foundation,"""Aug 29 VI"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,n.d.,Duco on paper,,,Painting,23,23,,,,"remote:AT.P.1185.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1185_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1185.jpg?alt=media&token=02a37444-dfb4-4ae1-a089-65b988c8c5f3,,,,
554,AT.P.1186,Aldo foundation,"""Aug 29 VII"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,n.d.,Duco on paper,,,Painting,23,23,,,,"remote:AT.P.1186.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1186_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1186.jpg?alt=media&token=e9a160da-a8aa-46f8-a2ad-2a78f87c9672,,,,
555,AT.P.1187,Aldo foundation,"""Aug 29 VIII"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,n.d.,Duco on paper,,,Painting,23,23,,,,"remote:AT.P.1187.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1187_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1187.jpg?alt=media&token=bf217dad-a26e-4a07-af18-04801d3cdcbf,,,,
556,AT.P.1188,Aldo foundation,"""Aug 29 IX"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,n.d.,Duco on paper,,,Painting,23,23,,,,"remote:AT.P.1188.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1188_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1188.jpg?alt=media&token=892ccb88-2f61-491b-84e5-2493d9dac7a2,,,,
557,AT.P.1189,Aldo foundation,"""Aug 29 X"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,n.d.,Duco on paper,,,Painting,23,23,,,,"remote:AT.P.1189.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1189_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1189.jpg?alt=media&token=93ad13b1-66e0-4a1e-92a2-d4b5c80ef15e,,,,
558,AT.P.1190,Aldo foundation,"""Aug 29 XI"" on recto","Rack 15, Shelf 4",,12/10/2014,,,,n.d.,Duco on paper,,,Painting,23,23,,,,"remote:AT.P.1190.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1190_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1190.jpg?alt=media&token=b20b16df-0136-4587-800f-8b42b7bb20b1,,,,
559,AT.P.1191,Aldo foundation,"""Feb 21/64"" on recto, ""2376"" on verso","Rack 15, Shelf 4",,12/10/2014,,,,1964,Duco on paper,, fold to corner,Painting,23,35,,,,"remote:AT.P.1191.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1191_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1191.jpg?alt=media&token=9bbb5282-fafc-46cf-8d9c-6dfc43810a7e,,,,
560,AT.P.1192,Aldo foundation,"""Feb 21/64"" on recto, ""2375"" on verso","Rack 15, Shelf 4",,12/10/2014,,,,1964,Duco and oil on paper,,tear by date,Painting,23,35,,,,"remote:AT.P.1192.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1192_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1192.jpg?alt=media&token=15195855-b6c6-4df6-a953-9c580cab85ae,,,,
2401,AT.P.1193,Anna,"Gifted to Anna    ""Aldo Tambellini 1960"" on recto, ""1663"" on verso","Rack 15, Shelf 4",,12/10/2014,,,,1960,Duco on paper,Aldo Tambellini,,Painting,20,27,,,,"remote:AT.P.1193.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1193_8.jpg",,,,,,,,,
2402,AT.P.1194,Anna,"Gifted to Anna  ""Aldo Tambellini 1960"" on recto, ""1665"" on verso","Rack 15, Shelf 4",,12/10/2014,,,,1960,Duco on paper,Aldo Tambellini,,Painting,20,27,,,,"remote:AT.P.1194.jpg
size:3264,4928
DPI:300
JPEG:AT.P.1194_8.jpg",,,,,,,,,
2403,AT.P.1195,Anna,"Gifted to Anna   ""Aldo Tambellini 1960"" on recto, ""1666"" on verso","Rack 15, Shelf 4",,12/10/2014,,,,1960,Duco on paper,Aldo Tambellini,,Painting,20,27,,,,"remote:AT.P.1195.jpg
size:3264,4928
DPI:300
JPEG:AT.P.1195_8.jpg",,,,,,,,,
2404,AT.P.1196,Anna,"Gifted to Anna  ""Aldo Tambellini 1961"" on recto, ""2469"" on verso","Rack 15, Shelf 4",,12/10/2014,,,,1961,Duco on paper,Aldo Tambellini,,Painting,29,21,,,,"remote:AT.P.1196.jpg
size:3264,4928
DPI:300
JPEG:AT.P.1196_8.jpg",,,,,,,,,
2405,AT.P.1197,Anna,"Gifted to Anna ""  Aldo Tambellini 1961"" on recto, ""1674"" on verso","Rack 15, Shelf 4",,12/10/2014,,,,1961,Duco on paper,Aldo Tambellini,,Painting,29,21,,,,"remote:AT.P.1197.jpg
size:3264,4928
DPI:300
JPEG:AT.P.1197_8.jpg",,,,,,,,,
