index,item_id,source,notes,location,value,inventory_date,title,series,date_year,medium,signature_and_writing,condition,category,height,width,depth,size_note,file1,file2,file3,file4,file5
789,AT.P.0743,Anna,Anna,,,,,,,,,,,,,,,AT.P.743.jpg,,,,
790,AT.P.0744,Anna,Anna,,,,,,,,,,,,,,,AT.P.744.jpg,,,,
791,AT.P.0745,Anna,Anna,,,,,,,,,,,,,,,AT.P.745.jpg,,,,
792,AT.P.0746,Aldo foundation,,,,,,,,,,,,,,,,AT.P.746.jpg,,,,
793,AT.P.0747,Aldo foundation,,,,,,,,,,,,,,,,AT.P.747.jpg,AT.P.747b.jpg,,,
794,AT.P.0748,Aldo foundation,,,,,,,,,,,,,,,,AT.P.748.jpg,,,,
795,AT.P.0749,Aldo foundation,,,,,,,,,,,,,,,,AT.P.749.jpg,,,,
796,AT.P.0750,Aldo foundation,,,,,,,,,,,,,,,,AT.P.750.jpg,,,,
797,AT.P.0751,Aldo foundation,,,,,,,,,,,,,,,,AT.P.751.jpg,,,,
798,AT.P.0752,Aldo foundation,,,,,,,,,,,,,,,,AT.P.752.jpg,,,,
799,AT.P.0753,Aldo foundation,,,,,,,,,,,,,,,,AT.P.753.jpg,,,,
800,AT.P.0754,Aldo foundation,,,,,,,,,,,,,,,,AT.P.754.jpg,,,,
801,AT.P.0755,Aldo foundation,,,,,,,,,,,,,,,,AT.P.755.jpg,,,,
802,AT.P.0756,Aldo foundation,,,,,,,,,,,,,,,,AT.P.756.jpg,,,,
803,AT.P.0757,Aldo foundation,,,,,,,,,,,,,,,,AT.P.757.jpg,,,,
804,AT.P.0758,Aldo foundation,,,,,,,,,,,,,,,,AT.P.758.jpg,,,,
805,AT.P.0759,Aldo foundation,,,,,,,,,,,,,,,,AT.P.759.jpg,,,,
806,AT.P.0760,Aldo foundation,,Rack 13 Shelf 2,,,,,"September 24, 1963",India Ink on Paper,,,,20.0,20.0,,,AT.P.760.jpg,,,,
807,AT.P.0761,Aldo foundation,,Rack 13 Shelf 2,,,,,"September 24, 1963",India Ink on Paper,,,,20.0,20.0,,,AT.P.761.jpg,,,,
808,AT.P.0762,Aldo foundation,,Rack 13 Shelf 2,,,,,"September 24, 1963",India Ink on Paper,,,,20.0,20.0,,,AT.P.762.jpg,,,,
809,AT.P.0763,Aldo foundation,,Rack 13 Shelf 2,,,,,"September 24, 1963",India Ink on Paper,,,,20.0,20.0,,,AT.P.763.jpg,,,,
810,AT.P.0764,Aldo foundation,,Rack 13 Shelf 2,,,,,"September 24, 1963",India Ink on Paper,,,,20.0,20.0,,,AT.P.764.jpg,,,,
811,AT.P.0765,Aldo foundation,,Rack 13 Shelf 2,,,,,"October 2, 1963",India Ink on Paper,,,,20.0,20.0,,,AT.P.765.jpg,,,,
812,AT.P.0766,Aldo foundation,,Rack 13 Shelf 2,,,,,"October 2, 1963",India Ink on Paper,,,,20.0,20.0,,,AT.P.766.jpg,,,,
813,AT.P.0767,Aldo foundation,,Rack 13 Shelf 2,,,,,"October 2, 1963",India Ink on Paper,,,,20.0,20.0,,,AT.P.767.jpg,,,,
814,AT.P.0768,Aldo foundation,,Rack 13 Shelf 2,,,,,"August 8, 1963",India Ink on Paper,,,,17.5,23.0,,,AT.P.768.jpg,,,,
815,AT.P.0769,Aldo foundation,,Rack 13 Shelf 2,,,,,"August 8, 1963",India Ink on Paper,,,,17.5,23.0,,,AT.P.769.jpg,,,,
816,AT.P.0770,Aldo foundation,,Rack 13 Shelf 2,,,,,"August 8, 1963",India Ink on Paper,,,,17.5,23.0,,,AT.P.770.jpg,,,,
817,AT.P.0771,Aldo foundation,,Rack 13 Shelf 2,,,,,"August 8, 1963",India Ink on Paper,,,,17.5,23.0,,,AT.P.771.jpg,,,,
818,AT.P.0772,Aldo foundation,,Rack 13 Shelf 2,,,,,"August 8, 1963",India Ink on Paper,,,,17.5,23.0,,,AT.P.772.jpg,,,,
819,AT.P.0773,Aldo foundation,,Rack 13 Shelf 2,,,,,"August 8, 1963",India Ink on Paper,,,,17.5,23.0,,,AT.P.773.jpg,,,,
820,AT.P.0774,Gifted,Gifted to Tate Modern,Rack 8,,2016-04-24,The Seed 10,The Seed of Cosmic Creation,1962,duco on paper,LR Aldo Tambellini Feb. 19-1962,,Painting,19.0,25.0,,,,,,,
821,AT.P.0775,Anna,Gifted to Anna  framed  ZKM,Rack 8,,2016-04-24,The Seed 11,The Seed of cosmic Creation,1962,duco on paper,"LR ALDO Tambellini Feb 19-""62",,Painting,19.0,25.0,,,,,,,
822,AT.P.0776,Anna,"Gifted to Anna    framed, get picture from Anna",Rack 8,,2016-04-24,The Seed 12,The Seed of cosmic Creation,1962,duco on paper,LR ALDO Tambellini 62,,Painting,25.75,25.75,,,,,,,
823,AT.P.0778,Anna,Gifted to Anna   framed Verso:LL A Tambellini R100.2 UR R108,Rack 8,,2016-04-24,Destruction 20,Destruction l,1962,graphite on cardboard with incisions and,LR Aldo Tambellini '62,,Painting,28.0,36.0,,,,,,,
824,AT.P.0779,Anna,"Gifted to Anna    framed   ZKM
dents in frame",Rack 8,,2016-04-24,Destruction 21,Destruction I,1962,graphite on cardboard with incisions and burns,"Verso:  URA. Tambellini R1003
Verso:  UR A. Tambellini R1003 LR R.105",,,28.0,36.0,,,,,,,
825,AT.P.0800,Anna,"Gifted to Anna   framed   ZKM
Belonging to Anna

",Rack 8,,2016-04-24,Destruction 7,Destruction I,1962,graphite on cardboard with incisions and dust,LR Aldo Tambellini '62,,,29.875,,,,,,,,
826,AT.P.1001,Aldo foundation,2232,"Rack 15, Shelf 1",,2014-12-08,,,n.d.,Duco on paper,,,Painting,26.0,26.0,,,AT.P.1001.jpg,,,,
827,AT.P.1002,Aldo foundation,2368,"Rack 15, Shelf 1",,2014-12-08,,,n.d.,Duco on paper,,,Painting,23.0,26.75,,,AT.P.1002.jpg,,,,
828,AT.P.1003,Aldo foundation,2347,"Rack 15, Shelf 1",,2014-12-08,,,n.d.,Duco on paper,,,Painting,26.0,26.0,,,AT.P.1003.jpg,,,,
829,AT.P.1004,Aldo foundation,2332,"Rack 15, Shelf 1",,2014-12-08,,,n.d.,Duco on paper,,,Painting,26.0,26.0,,,AT.P.1004.jpg,,,,
830,AT.P.1005,Aldo foundation,2205,"Rack 15, Shelf 1",,2014-12-08,,,n.d.,Duco and sand on paper,,,Painting,26.0,26.0,,,AT.P.1005.jpg,,,,
831,AT.P.1006,Aldo foundation,2234,"Rack 15, Shelf 1",,2014-12-08,,,n.d.,Duco and sand on paper,,,Painting,26.0,26.0,,,AT.P.1006.jpg,,,,
832,AT.P.1007,Aldo foundation,2185,"Rack 15, Shelf 1",,2014-12-08,,,n.d.,Duco on paper,,,Painting,17.5,22.5,,,AT.P.1007.jpg,,,,
833,AT.P.1008,Aldo foundation,"""Oct 1'62 II"" on verso","Rack 15, Shelf 1",,2014-12-08,,,1962 [1963],Duco on paper,,,Painting,20.0,20.0,,,AT.P.1008.jpg,,,,
834,AT.P.1009,Aldo foundation,"""Oct 1'63 I"" on verso","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1009.jpg,,,,
835,AT.P.1010,Aldo foundation,"""April 18/64"", 1334 on verso","Rack 15, Shelf 1",,2014-12-08,,,1964,Duco and sand on paper,,,Painting,17.5,22.5,,,AT.P.1010.jpg,,,,
836,AT.P.1011,Aldo foundation,"""April 18/64"" on recto, 2182 on verso","Rack 15, Shelf 1",,2014-12-08,,,1964,Duco on paper,A. Tambellini,,Painting,20.0,26.0,,,AT.P.1011.jpg,,,,
837,AT.P.1012,Aldo foundation,"""AT Oct 1/63 / III"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,23.0,23.0,,,AT.P.1012.jpg,,,,
838,AT.P.1013,Aldo foundation,"""Oct 1/63 / III"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,23.0,23.0,,,AT.P.1013.jpg,,,,
839,AT.P.1014,Aldo foundation,"""Oct 1/63 / II"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,23.0,23.0,,,AT.P.1014.jpg,,,,
840,AT.P.1015,Aldo foundation,"""Aug 22 63 I"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,Aldo Tambellini,,Painting,23.0,23.0,,,AT.P.1015.jpg,,,,
841,AT.P.1016,Aldo foundation,"""Aug 22 63 III"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,A Tambellini,,Painting,23.0,23.0,,,AT.P.1016.jpg,,,,
842,AT.P.1017,Aldo foundation,"""I Aug 8'63"" on recto, folding to paper","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,21.75,31.0,,,AT.P.1017.jpg,,,,
843,AT.P.1018,Aldo foundation,"""II Aug 8'63"" on recto, some folding to paper","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,A Tambellini,,Painting,21.75,31.0,,,AT.P.1018.jpg,,,,
844,AT.P.1019,Aldo foundation,"""III Aug 8'63"" on recto, some folding to paper","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,A Tambellini,,Painting,21.75,31.0,,,AT.P.1019.jpg,,,,
845,AT.P.1020,Aldo foundation,"""V Aug 8'63"" on recto, some folding to paper","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,A Tambellini,,Painting,21.75,31.0,,,AT.P.1020.jpg,,,,
846,AT.P.1021,Aldo foundation,"""VI Aug 8'63"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,Aldo Tambellini,,Painting,21.75,31.0,,,AT.P.1021.jpg,,,,
847,AT.P.1022,Aldo foundation,"""VII Aug 8-63"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,Aldo Tambellini,,Painting,21.75,31.0,,,AT.P.1022.jpg,,,,
848,AT.P.1023,Aldo foundation,"""VIII Aug 8-63"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,Aldo Tambellini,,Painting,21.75,31.0,,,AT.P.1023.jpg,,,,
849,AT.P.1024,Aldo foundation,"""XI Aug 8-63"" on recto, small rip at top","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,Aldo Tambellini,,Painting,21.75,31.0,,,AT.P.1024.jpg,,,,
850,AT.P.1025,Aldo foundation,"""Oct 1/63 I"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1025.jpg,,,,
851,AT.P.1026,Aldo foundation,"""Sept 8'63 I"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,A Tambellini,,Painting,20.0,20.0,,,AT.P.1026.jpg,,,,
852,AT.P.1027,Aldo foundation,"""Sept 8'63 II"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,A Tambellini,,Painting,20.0,20.0,,,AT.P.1027.jpg,,,,
853,AT.P.1028,Aldo foundation,"""Sept 8'63 III"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,A Tambellini,,Painting,20.0,20.0,,,AT.P.1028.jpg,,,,
854,AT.P.1029,Aldo foundation,"""Sept 8'63 IV"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1029.jpg,,,,
855,AT.P.1030,Aldo foundation,"""V"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1030.jpg,,,,
856,AT.P.1031,Aldo foundation,"""VI"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1031.jpg,,,,
857,AT.P.1032,Aldo foundation,"""VII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1032.jpg,,,,
858,AT.P.1033,Aldo foundation,"""VIII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1033.jpg,,,,
859,AT.P.1034,Aldo foundation,"""IX"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1034.jpg,,,,
860,AT.P.1035,Aldo foundation,"""X"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1035.jpg,,,,
861,AT.P.1036,Aldo foundation,"""XI"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1036.jpg,,,,
862,AT.P.1037,Aldo foundation,"""Aug 21'63"" ""XII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1037.jpg,,,,
863,AT.P.1038,Aldo foundation,"""XIII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1038.jpg,,,,
864,AT.P.1039,Aldo foundation,"""Aug 21'63"" ""XVI"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1039.jpg,,,,
865,AT.P.1040,Aldo foundation,"""XV"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1040.jpg,,,,
866,AT.P.1041,Aldo foundation,"""XVI"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1041.jpg,,,,
867,AT.P.1042,Aldo foundation,"""XVII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1042.jpg,,,,
868,AT.P.1043,Aldo foundation,"""XVIII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1043.jpg,,,,
869,AT.P.1044,Aldo foundation,"""XIX"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1044.jpg,,,,
870,AT.P.1045,Aldo foundation,"""XX"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1045.jpg,,,,
871,AT.P.1046,Aldo foundation,"""XXI"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1046.jpg,,,,
872,AT.P.1047,Aldo foundation,"""XXII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1047.jpg,,,,
873,AT.P.1048,Aldo foundation,"""XXIII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1048.jpg,,,,
874,AT.P.1049,Aldo foundation,"""XXIV"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1049.jpg,,,,
875,AT.P.1050,Aldo foundation,"""Aug 21-'63"" ""XXV"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1050.jpg,,,,
876,AT.P.1051,Aldo foundation,"""XXVI"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1051.jpg,,,,
877,AT.P.1052,Aldo foundation,"""XXVII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1052.jpg,,,,
878,AT.P.1053,Aldo foundation,"""Aug 21-'63"" ""XXVIII"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1053.jpg,,,,
879,AT.P.1054,Aldo foundation,"""Sept 8 AT 63 I"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1054.jpg,,,,
880,AT.P.1055,Anna,"Gifted to Anna ""VIII Sept 16"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1055.jpg,,,,
881,AT.P.1056,Anna,"Gifted to Anna ""VII Sept 16"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1056.jpg,,,,
882,AT.P.1057,Anna,"Gifted to Anna  ""VI Sept 16"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1057.jpg,,,,
883,AT.P.1058,Aldo foundation,"""IV Sept 24 63"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,,,Painting,23.0,23.0,,,AT.P.1058.jpg,,,,
884,AT.P.1059,Aldo foundation,"""Oct 7/63"" ""2229"" on verso, ""OCT 63"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,Aldo Tambellini,,Painting,23.0,23.0,,,AT.P.1059.jpg,,,,
885,AT.P.1060,Aldo foundation,"""Sept 12 63 AT / II"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,AT,,Painting,19.0,19.0,,,AT.P.1060.jpg,,,,
886,AT.P.1061,Aldo foundation,"""Sept 12 63 / II"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,Tambellini,,Painting,19.0,19.0,,,AT.P.1061.jpg,,,,
887,AT.P.1062,Aldo foundation,"""Sept 12 63"" on recto","Rack 15, Shelf 1",,2014-12-08,,,1963,Duco on paper,A Tambellini,,Painting,19.0,19.0,,,AT.P.1062.jpg,,,,
888,AT.P.1063,Aldo foundation,"""VI"" on recto","Rack 15, Shelf 1",,2014-12-09,,,n.d.,Duco and sand on paper,,,Painting,28.5,22.5,,,AT.P.1063.jpg,,,,
889,AT.P.1064,Anna,"Gifted to Anna   ""I (B) A Tambellini August 12-'62"" on recto, ""2211"" on verso""","Rack 15, Shelf 1",,2014-12-09,,,1962,Duco and sand on paper,A Tambellini,,Painting,26.0,20.0,,,AT.P.1064.jpg,,,,
890,AT.P.1065,Anna,"Gifted to Anna ""III (B) A Tambellini August 12-'62"" on recto, ""2213"" on verso""","Rack 15, Shelf 1",,2014-12-09,,,1962,Duco and sand on paper,A Tambellini,,Painting,26.0,20.0,,,AT.P.1065.jpg,,,,
891,AT.P.1066,Anna,"Gifted to Anna  ""V (B) A Tambellini August 12'62"" on recto, ""2217"" on verso""","Rack 15, Shelf 1",,2014-12-09,,,1962,Duco and sand on paper,A Tambellini,,Painting,26.0,20.0,,,AT.P.1066.jpg,,,,
892,AT.P.1067,Anna,"Gifted to Anna   ""VI (B) A Tambellini August 12-62"" on recto, ""2216"" on verso""","Rack 15, Shelf 1",,2014-12-09,,,1962,"Duco, Gouache and sand on paper",A Tambellini,,Painting,26.0,20.0,,,AT.P.1067.jpg,,,,
893,AT.P.1068,Anna,"""Gifted to Anna   ""A Tambellini August 12-'62"" on recto, ""2191"" on verso""","Rack 15, Shelf 1",,2014-12-09,,,1962,Duco and sand on paper,A Tambellini,,Painting,26.0,20.0,,,AT.P.1068.jpg,,,,
894,AT.P.1069,Anna,"Gifted to Anna   ""A Tambellini Aug-12-'62"" on recto, ""2215"" on verso""","Rack 15, Shelf 1",,2014-12-09,,,1962,Acrylic on paper,A Tambellini,,Painting,26.0,20.0,,,AT.P.1069.jpg,,,,
895,AT.P.1070,Aldo foundation,"""II AT 9-9-62"" on recto, folded, ripped; ""2181"" on verso","Rack 15, Shelf 1",,2014-12-09,,,1962,Duco and sand on paper,AT,,Painting,24.0,19.0,,,AT.P.1070.jpg,,,,
896,AT.P.1071,Aldo foundation,"""II"" on verso, ""2195"" on verso","Rack 15, Shelf 1",,2014-12-09,,,n.d.,Duco on paper,,,Painting,28.5,22.5,,,AT.P.1071.jpg,,,,
897,AT.P.1072,Aldo foundation,"""IV"" on verso, ""2196"" on verso","Rack 15, Shelf 1",,2014-12-09,,,n.d.,Duco on paper,,,Painting,28.5,22.5,,,AT.P.1072.jpg,,,,
898,AT.P.1073,Aldo foundation,"""2196"" on verso","Rack 15, Shelf 1",,2014-12-09,,,n.d.,Duco on paper,,"some tearing, sunning to edge",Painting,29.0,21.25,,,AT.P.1073.jpg,,,,
899,AT.P.1074,Aldo foundation,"""2197"" on verso","Rack 15, Shelf 1",,2014-12-09,,,n.d.,Duco on paper,,,Painting,29.0,21.25,,,AT.P.1074.jpg,,,,
900,AT.P.1075,Aldo foundation,"""III"" ""A Tambellini August 12-62"" on recto, ""2200"" on verso","Rack 15, Shelf 1",,2014-12-09,,,1962,Duco and sand on paper,A Tambellini,,Painting,26.0,20.0,,,AT.P.1075.jpg,,,,
901,AT.P.1076,Aldo foundation,"""II"" ""A Tambellini Aug 12-62"" on recto, ""2199"" on verso","Rack 15, Shelf 1",,2014-12-09,,,1962,Duco and sand on paper,A. Tambellini,,Painting,26.0,20.0,,,AT.P.1076.jpg,,,,
902,AT.P.1077,Aldo foundation,"""I"" ""A Tambellini August 12-62"" on recto, ""2198-I"" on verso","Rack 15, Shelf 1",,2014-12-09,,,1962,Duco and sand on paper,A. Tambellini,,Painting,26.0,20.0,,,AT.P.1077.jpg,,,,
903,AT.P.1078,Aldo foundation,"""2312"" on verso","Rack 15, Shelf 1",,2014-12-09,,,n.d.,Duco on paper,,,Painting,23.0,23.0,,,AT.P.1078.jpg,,,,
904,AT.P.1079,Aldo foundation,"""I"" ""A Tambellini April 18/64"" on recto, ""2183"" on verso","Rack 15, Shelf 1",,2014-12-09,,,1964,Duco on paper,A. Tambellini,,Painting,26.25,20.0,,,AT.P.1079.jpg,,,,
905,AT.P.1080,Aldo foundation,"""A Tambellini Aug 12-62"" on recto, ""2192"" on verso","Rack 15, Shelf 1",,2014-12-09,,,1962,Duco and perforations on paper,A Tambellini,,Painting,26.0,20.0,,,AT.P.1080.jpg,,,,
906,AT.P.1081,Aldo foundation,"(probably not a work of art, paint aligns with perforations to ATP 1081)","Rack 15, Shelf 1",,2014-12-09,,,n.d.,Duco on paper,,,Painting,26.0,20.0,,,AT.P.1081.jpg,,,,
907,AT.P.1082,Aldo foundation,"""Aldo Tambellini August '62"", erased ""III"" and signature at top, on recto, ""2189"" on verso","Rack 15, Shelf 3",,2014-12-09,,,1962,Duco on paper,Aldo Tambellini,,Painting,28.5,22.5,,,AT.P.1082.jpg,,,,
908,AT.P.1083,Aldo foundation,"""II (B)"" and ""Aldo Tambellini August 12-62"" on recto, ""2212"" on verso","Rack 15, Shelf 3",,2014-12-09,,,1962,Duco and sand on paper,Aldo Tambellini,,Painting,26.0,20.0,,,AT.P.1083.jpg,,,,
909,AT.P.1084,Aldo foundation,"""I"" on recto, ""2229"" on verso","Rack 15, Shelf 3",,2014-12-09,,,n.d.,Duco and [plaster] on paper,,,Painting,28.5,22.5,,,AT.P.1084.jpg,,,,
910,AT.P.1085,Aldo foundation,"""V Aldo Tambellini August '62"" on recto","Rack 15, Shelf 3",,2014-12-09,,,1962,Duco and [plaster] on paper,Aldo Tambellini,,Painting,22.5,28.5,,,AT.P.1085.jpg,,,,
911,AT.P.1086,Aldo foundation,"""AT '62 II"" on recto","Rack 15, Shelf 3",,2014-12-09,,,1962,Duco on paper,AT,,Painting,22.5,28.5,,,AT.P.1086.jpg,,,,
912,AT.P.1087,Aldo foundation,"""VI A Tambellini Aug 22 62"" on recto","Rack 15, Shelf 3",,2014-12-09,,,1962,Duco on paper,A Tambellini,,Painting,22.5,28.5,,,AT.P.1087.jpg,,,,
913,AT.P.1088,Aldo foundation,"""AT 62"" on recto","Rack 15, Shelf 3",,2014-12-09,,,1962,Duco on paper,AT,,Painting,28.5,22.5,,,AT.P.1088.jpg,,,,
914,AT.P.1089,Aldo foundation,"""2208"" on verso","Rack 15, Shelf 3",,2014-12-09,,,n.d.,Duco and sand on paper,,,Painting,26.0,26.0,,,AT.P.1089.jpg,,,,
915,AT.P.1090,Aldo foundation,"""V"" on recto, ""2193"" on verso","Rack 15, Shelf 3",,2014-12-09,,,n.d.,Duco on paper,,,Painting,28.5,22.5,,,AT.P.1090.jpg,,,,
916,AT.P.1091,Aldo foundation,"""Aldo Tambellini April 18/6[3]4"" on recto, ""2204"" on verso","Rack 15, Shelf 3",,2014-12-09,,,1964,Duco on paper,Aldo Tambellini,,Painting,17.5,22.5,,,AT.P.1091.jpg,,,,
917,AT.P.1092,Aldo foundation,"""V AT Sept 8 63"" on recto","Rack 15, Shelf 3",,2014-12-09,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1092.jpg,,,,
918,AT.P.1093,Aldo foundation,"""VI AT Sept 8 63"" on recto","Rack 15, Shelf 3",,2014-12-09,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1093.jpg,,,,
919,AT.P.1094,Aldo foundation,"""Sept 24 63 I  AT"" and ""Bottom"" on verso","Rack 15, Shelf 3",,2014-12-09,,,1963,Duco on paper,AT,,Painting,20.0,20.0,,,AT.P.1094.jpg,,,,
920,AT.P.1095,Aldo foundation,"""Bottom"" and ""III Sept 24 63 I"" and ""III"" on verso","Rack 15, Shelf 3",,2014-12-09,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1095.jpg,,,,
921,AT.P.1096,Aldo foundation,"""IV"" and ""Sept 24 '63"" on verso","Rack 15, Shelf 3",,2014-12-09,,,1963,Duco on paper,,,Painting,20.0,20.0,,,AT.P.1096.jpg,,,,
922,AT.P.1097,Aldo foundation,"""April (18) 64"" on recto ""2187"" on verso","Rack 15, Shelf 3",,2014-12-09,,,1964,Duco on paper,,,Painting,18.0,22.5,,,AT.P.1097.jpg,,,,
923,AT.P.1098,Aldo foundation,,"Rack 15, Shelf 3",,2014-12-09,,,n.d.,Duco on paper,,,Painting,23.0,23.0,,,AT.P.1098.jpg,,,,
924,AT.P.1099,Aldo foundation,,"Rack 15, Shelf 3",,2014-12-09,,,n.d.,Duco on paper,,,Painting,19.0,19.0,,,AT.P.1099.jpg,,,,
925,AT.P.1100,Aldo foundation,,"Rack 15, Shelf 3",,2014-12-09,,,n.d.,Duco on paper,,tear to center,Painting,19.0,19.0,,,AT.P.1100.jpg,,,,
926,AT.P.1101,Aldo foundation,"""Sept 24 AT 63"" on recto, ""I Sept 24 '64"" on verso","Rack 15, Shelf 3",,2014-12-09,,,1963 [1964],Duco on paper,AT,,Painting,23.0,23.0,,,AT.P.1101.jpg,,,,
927,AT.P.1102,Aldo foundation,"""Sept 24"" on recto, ""II Sept 24 '63"" on verso","Rack 15, Shelf 3",,2014-12-09,,,1963,Duco on paper,,,Painting,23.0,23.0,,,AT.P.1102.jpg,,,,
928,AT.P.1103,Aldo foundation,"""Bottom Sept 24 '63"" on verso, potential etched signature on recto, bottom right","Rack 15, Shelf 3",,2014-12-09,,,1963,Duco on paper,[AT],,Painting,23.0,23.0,,,AT.P.1103.jpg,,,,
929,AT.P.1104,Aldo foundation,"""Sept 24 63 Bottom"" on verso, fold and tack hole to corner","Rack 15, Shelf 3",,2014-12-09,,,1963,Duco on paper,,,Painting,23.0,23.0,,,AT.P.1104.jpg,,,,
930,AT.P.1105,Aldo foundation,"""Sept 24 63 Bottom"" on verso, AT […] etched on recto, paint chip missing from center","Rack 15, Shelf 3",,2014-12-09,,,1963,Duco on paper,[AT],,Painting,23.0,23.0,,,AT.P.1105.jpg,,,,
